source_path,source_line,heading_level,source_heading,disposition,replacement_ids,removal_commit
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,32,2,Panel Workflow,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,75,2,MuJoCo Calibration,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,90,2,Jetson Handoff,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,113,2,Hardware Bring-Up Gate,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,124,2,Rollback,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/DEPLOY_READINESS_GUIDE.md,134,2,Troubleshooting,migrated,training-panel-deploy-readiness;operator-deployment-readiness,
tools/training_panel/docs/MANUAL_EN.md,0,0,<document>,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,1,1,RedRHex Training Panel Manual,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,8,2,1. What This Is,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,19,2,2. Start Mother,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,47,2,3. Normal Training Workflow,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,57,3,Queue Behavior,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,70,2,4. Rewards,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,83,2,5. Terrain,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,96,2,6. History,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,122,2,7. Process Console,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,139,2,8. Videos,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,157,2,9. ONNX Export,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,173,2,10. Compact Run,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,195,2,11. RedRHex To Go,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,223,2,12. Remote Worker,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,245,2,13. Roles,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,253,2,14. Notifications,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,271,2,15. Activity,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,287,2,16. Deploy Readiness,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,299,2,17. Troubleshooting,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,301,3,Port Already In Use,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,311,3,GPU Out Of Memory,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,329,3,No Checkpoint,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,335,3,Video Missing,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,346,3,Child Says Offline,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_EN.md,356,2,18. Maintenance Checklist,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,0,0,<document>,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,1,1,RedRHex Training Panel 使用手冊,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,8,2,1. 這是什麼,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,19,2,2. 啟動 Mother,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,47,2,3. 一般訓練流程,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,57,3,佇列規則,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,70,2,4. Rewards,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,83,2,5. Terrain,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,102,2,6. History,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,128,2,7. Process Console,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,145,2,8. Videos,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,163,2,9. ONNX 匯出,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,179,2,10. Compact Run,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,201,2,11. RedRHex To Go,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,229,2,12. Remote Worker,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,251,2,13. 權限角色,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,259,2,14. 通知,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,277,2,15. Activity,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,293,2,16. Deploy Readiness,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,305,2,17. 疑難排解,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,307,3,Port Already In Use,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,317,3,GPU Out Of Memory,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,335,3,No Checkpoint,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,341,3,Video Missing,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,352,3,Child 顯示 Offline,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/MANUAL_ZH.md,362,2,18. 維護清單,migrated,training-panel-operator-guide;training-panel-remote-operation;training-panel-troubleshooting,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,0,0,<document>,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,1,1,Training Panel Porting Guide for AI Agents,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,13,2,Files to Port,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,32,2,Panel Configuration Contract,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,60,2,`train.py` Required Contract,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,77,3,Required Log Lines,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,88,3,Required Log Layout,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,121,3,Panel Overrides,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,159,3,Resume Behavior,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,174,3,Git State Safety,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,185,2,`play.py` Required Contract,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,210,3,Video Recording,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,240,3,Checkpoint Resolution,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,263,3,Terrain Replay,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,279,3,Policy Export,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,292,2,History and Media Contract,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,303,2,Child Web and Remote Worker Contract,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,331,2,Robot-Specific Parts You Can Replace,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,345,2,Porting Sequence,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,357,2,Validation Commands,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/PANEL_PORTING_AGENT_GUIDE.md,392,2,Common Failure Symptoms,migrated,training-panel-porting;training-panel-architecture,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,0,0,<document>,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,1,1,RedRHex To Go 中文使用手冊,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,17,2,1. 使用前檢查,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,40,2,2. 角色權限,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,63,2,3. 選單導覽,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,101,2,4. 登入,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,116,2,5. 開始訓練,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,149,2,6. Reward 使用方式,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,175,2,7. Terrain 使用方式,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,189,2,8. History：資料夾與 Run,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,222,2,9. 影片播放,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,250,2,10. ONNX 匯出,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,266,2,11. Notes、名稱與同步,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,289,2,12. Connection 頁怎麼看,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,327,2,13. 常見問題,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,329,3,我按 Train，為什麼一直 queued？,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,338,3,我看不到影片,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,348,3,我可以登入，但不能改 reward,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,352,3,History 沒同步,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,361,3,我需要看 terminal log,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,367,2,14. 團隊使用禮儀,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
tools/training_panel/docs/REDRHEX_TO_GO_MANUAL_ZH.md,379,2,15. 最短操作流程,migrated,training-panel-remote-operation;training-panel-operator-guide;training-panel-troubleshooting,
